,[],date_created,date_modified
692,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
693,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
694,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
695,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
696,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
697,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
698,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
699,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
700,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
701,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
702,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
703,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
704,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
705,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
706,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
707,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
708,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
709,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
710,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
711,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
712,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
713,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
714,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
715,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
716,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
717,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
718,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
719,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
720,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
721,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
722,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
723,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
724,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
725,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
726,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
727,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
728,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
729,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
730,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
731,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
732,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
733,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
734,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
735,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
736,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
737,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
738,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
739,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
740,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
741,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
742,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
743,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
744,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
745,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
746,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
747,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
748,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
749,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
750,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
751,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
752,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
753,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
754,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
755,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
756,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
757,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
758,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
759,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
760,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
761,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
762,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
763,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
764,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
765,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
766,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
767,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
768,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
769,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
770,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
771,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
772,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
773,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
774,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
775,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
776,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
777,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
778,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
779,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
780,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
781,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
782,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
783,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
784,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
785,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
786,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
787,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
788,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
789,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
790,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
791,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
792,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
793,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
794,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
795,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
796,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
797,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
798,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
799,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
800,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
801,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
802,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
803,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
804,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
805,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
806,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
807,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
808,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
809,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
810,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
811,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
812,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
813,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
814,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
815,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
816,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
817,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
818,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
819,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
820,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
821,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
822,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
823,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
824,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
825,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
826,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
827,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
828,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
829,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
830,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
831,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
832,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
833,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
834,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
835,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
836,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
837,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
838,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
839,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
840,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
841,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
842,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
843,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
844,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
845,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
846,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
847,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
848,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
849,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
850,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
851,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
852,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
853,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
854,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
855,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
856,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
857,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
858,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
859,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
860,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
861,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
862,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
863,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
864,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
865,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
866,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
867,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
868,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
869,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
870,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
871,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
872,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
873,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
874,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
875,"[1, -1, 1, 0, 1, 1, 0, -1, -1, 1, 0, -1, 1]",08/08/2018 03:43:42 PM,08/08/2018 03:44:07 PM
876,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",08/08/2018 03:44:54 PM,08/08/2018 03:45:23 PM
877,"[1, -1, 1, -1, -1, 1, 0, -1, -1, 1, 1, 0, 1]",08/08/2018 03:44:40 PM,08/08/2018 03:48:30 PM
